bio_url,bio,name,voice_model,advanced_voice_model,fallout4_voice_folder,race,gender,species,refid_int,baseid_int,author and notes,base_id,ref_id
/wiki/Cutty,Cutty is the leader of the raiders established inside the Poseidon Energy plant located in the Commonwealth in 2287.,Cutty,MaleRaider01,,RaiderMale01,Human,Male or female,,355879,1759355,YetAnotherModder,1AD87B,6E+028
/wiki/Dead_Eye,Dead Eye is a super mutant encountered at Fraternal Post 115 in 2287.,Dead Eye,Supermutant,,crsupermutant,Super mutant,Male,,242368,242367,YetAnotherModder,03B2BF,03B2C0
/wiki/Demo,Demo is the leader of a small group of raiders occupying the Hardware Town store.,Demo,MaleRaider01,,RaiderMale01,Human,Male,,178927,713036,YetAnotherModder,0AE14C,02BAEF
/wiki/Anderson_(Fallout_4),Doc Anderson is a traveling doctor in the Commonwealth in 2287.,Doc Anderson,FemaleOld,,FemaleOld,Human,Female,,1638471,1617808,YetAnotherModder,18AF90,190047
/wiki/Dogmeat_(Fallout_4),Dogmeat is a dog living in the Commonwealth in 2287 and a possible companion to the Sole Survivor.,Dog,maleeventoned,,CrUniqueDogmeat,"Dog, German Shepherd",Male,,119138,119132,YetAnotherModder,01D15C,01D162
/wiki/Dreth,"She sells a small number of weapons, food, and ammunition, and is accompanied by two Gunner guards.",Dreth,FemaleEvenToned,,FemaleEvenToned,Human,Female,,251449,251448,YetAnotherModder,03D638,03D639
/wiki/Gabe_(Fallout_4),Father Gabe is situated in the Union's Hope Cathedral.,Father Gabe,MaleGhoul,,MaleGhoul,Ghoul,Male,,2273940,2273941,YetAnotherModder,22B295,22B294
/wiki/Fred_(Fallout_4),Fred is a man met during the Self Admitted Synth random encounter.,Fred,MaleBoston,,MaleBoston,Human,Male,,0,1639919,YetAnotherModder,1905EF,0
/wiki/Fred_O%27Connell,Fred O'Connell is a traveling merchant in the Commonwealth in 2287.,Fred O'Connell,MaleEvenToned,,MaleEvenToned,Human,Male,,955004,292425,YetAnotherModder,47649,0E927C
/wiki/Gene_(Fallout_4),Gene is a dog breeder wandering in the Commonwealth in 2287.,Gene,MaleEvenToned,,MaleEvenToned,Human,Male,,1655605,1655604,YetAnotherModder,194334,194335
/wiki/Gruel,Gruel is a randomly encountered named raider living in the Commonwealth in 2287.,Gruel,MaleRaider01,,--,Human,Male,,0,1486256,YetAnotherModder,16ADB0,0
/wiki/Gus,Gus is a unique sentry bot and Kat's bodyguard.,Gus,ironsides,,RobotSentryBot,Sentry bot,,,0,1590413,YetAnotherModder,18448D,0
/wiki/Hammer_(super_mutant),Hammer is a super mutant living in the West Everett Estates in 2287.,Hammer,Supermutant,,crsupermutant,Super mutant,Male,,608389,1128849,YetAnotherModder,113991,94885
/wiki/Helter_Skelter,Helter Skelter is a raider in the Commonwealth in 2287.,Helter Skelter,MaleRaider01,,RaiderMale01,Human,Male,,1168961,713027,YetAnotherModder,0AE143,11D641
/wiki/Jared,Jared is the leader of the raider gang operating in Lexington in 2287.,Jared,MaleRaider01,,RaiderMale01,Human,Male,,507156,867411,YetAnotherModder,0D3C53,07BD14
/wiki/Zeller,Judge Zeller is a raider leader in the East Boston Preparatory School in 2287.,Judge Zeller,MaleRaider01,,RaiderMale01,Human,Male,,355837,490806,YetAnotherModder,077D36,056DFD
/wiki/Jules_(Fallout_4),Jules is a third-generation synth traveling with Fred and Angie through the Commonwealth in 2287.,Jules,MaleEvenToned,,MaleEvenToned,Synth,Male,,0,1639917,YetAnotherModder,1905ED,0
/wiki/Kat_(Fallout_4),Kat is a traveling merchant who can be encountered in the Commonwealth in 2287.,Kat,tinadeluca,,FemaleChild,Human,Female,,1590416,1590412,YetAnotherModder,18448C,184490
/wiki/Kellogg%27s_mother,Kellogg's mother only appears in one of Kellogg's memories during the quest Dangerous Minds.,Mom,femaleboston,,MQ203MemoryA_MomVoice,Human,Female,,867485,867484,YetAnotherModder,0D3C9C,0D3C9D
/wiki/Kelly_(Fallout_4),Kelly is a randomly encountered brahmin vendor in the Commonwealth in 2287.,Kelly,FemaleRough,,FemaleRough,Human,Female,,1706574,1706573,YetAnotherModder,1A0A4D,1A0A4E
/wiki/Kendra,"Kendra is a gun for hire working for Sinjin, living in the Water Street apartments in the Financial District, just south of Goodneighbor.",Kendra,femaleboston,,NPCFKendra,Human,Female,,912688,303361,YetAnotherModder,04A101,0DED30
/wiki/Leonard_Moore,Leonard Moore is a merchant in the Commonwealth in 2287.,Leonard Moore,MaleEvenToned,,MaleRough,Human,Male,,1999123,1999118,YetAnotherModder,1E810E,1E8113
/wiki/Lucas_Miller,Lucas Miller is a traveling merchant operating in the Commonwealth in 2287.,Lucas Miller,maleboston,,NPCMLucasMiller,Human,Male,,1248122,1248120,YetAnotherModder,130B78,130B7A
/wiki/Lucky_Tatum,Lucky Tatum is a raider in the Commonwealth in 2287.,Lucky Tatum,MaleRaider01,,RaiderMale01,Human,Male,,0,1288500,YetAnotherModder,13A934,0
/wiki/Mac_(Fallout_4),Mac is a merchant living in the Commonwealth in 2287.,Mac,MaleBoston,,MaleBoston,Human,Male,,1758359,1758357,YetAnotherModder,1AD495,1AD497
/wiki/Manta_Man_(Fallout_4),Manta Man is a delusional would-be vigilante wandering the Commonwealth in 2287.,Manta Man,MaleBoston,,MaleBoston,Human,Male,,1363621,1363618,YetAnotherModder,14CEA2,14CEA5
/wiki/Mikey_(Fallout_4),Mikey is a wastelander in the Commonwealth in 2287.,Mikey,MaleBoston,,MaleBoston,Human,Male,,0,1742463,YetAnotherModder,1A967F,0
/wiki/Moss,Moss is a wastelander in the Commonwealth in 2287.,Moss,MaleEvenToned,,MaleRough,Human,Male,,0,1742462,YetAnotherModder,1A967E,0
/wiki/Mysterious_Stranger_(character),The Mysterious Stranger is a character that has made multiple appearances in the Fallout series and typically only when one has the Mysterious Stranger perk and utilizes V.,Mysterious Stranger,maleboston,,NPCMMysteriousStranger,Human,Male,,2399583,1608359,YetAnotherModder,188AA7,249D5F
/wiki/Ness,Ness is a treasure hunter currently operating in the Commonwealth in 2287.,Ness,femaleboston,,NPCFNess,Human,Female,,427398,308073,YetAnotherModder,04B369,68586
/wiki/Northy,Northy is a raider working for Sinjin in 2287.,Northy,maleboston,,NPCMNorthy,Human,Male,,284408,284406,YetAnotherModder,0456F6,0456F8
/wiki/Opal,Opal is a human living in the Commonwealth in 2287.,Opal,FemaleRough,,FemaleRough,Human,Female,,620008,620029,YetAnotherModder,0975FD,0
/wiki/Brandis,Paladin Brandis is a paladin of the Brotherhood of Steel living in the Commonwealth in 2287.,Paladin Brandis,paladin_brandis,,NPCMBoSPaladinBrandis,Human,Male,,755582,734653,YetAnotherModder,0B35BD,0B877E
/wiki/Parker_Quinn,Parker Quinn is a con man operating near the South Boston Police Department in 2287.,Parker Quinn,maleboston,,NPCMParkerQuinn,Human,Male,,541680,541670,YetAnotherModder,0,0843F0
/wiki/Phyllis_Daily,Phyllis Daily is a woman living at the Egret Tours Marina in 2287.,Phyllis Daily,femaleboston,,NPCFPhyllisDaily,Human,Female,,137666,137648,YetAnotherModder,0219B0,0219C2
/wiki/Preston_Garvey_impersonator,"The Preston Garvey impersonator is a con artist in the Commonwealth in 2287, found during a random encounter.",Preston Garvey Impersonator,Preston,,NPCMPrestonGarveyImpersonator,Human,Male,,0,1755076,YetAnotherModder,1AC7C4,0
/wiki/Goodfeels,Professor Goodfeels is a Mister Handy robot wandering around the Sunshine Tidings Co-op in 2287.,Professor Goodfeels,robot_mrhandy,,RobotDrFeelgood,Mister Handy,Male,,872993,872996,YetAnotherModder,0D5224,0D5221
/wiki/Rags,Rags is the leader of the ghoul raiders found aboard the wreck of the FMS Northern Star in 2287.,Rags,maleghoul,,DN157NorwegianGhoulMale01,Ghoul,Male,,1460441,295309,YetAnotherModder,04818D,1648D9
/wiki/Red_Tourette,Red Tourette is a raider living in the tunnels of the federal ration stockpile  in 2287.,Red Tourette,FemaleRaider01,,RaiderFemale01,Human,Female,,969261,1723996,YetAnotherModder,1A4E5C,0ECA2D
/wiki/Regi_Blattaria,Regi Blattaria is a hostile man living in the Commonwealth in 2287.,Regi Blattaria,MaleRaider01,,RaiderMale01,Human,Male,,2393622,2393624,YetAnotherModder,248618,248616
/wiki/Ricca,Ricca is a deceased raider in the Commonwealth in 2287.,Ricca,MaleRaider01,,RaiderMale01,Human,Female,,407521,1079727,YetAnotherModder,1079AF,6370
/wiki/Richard_(Fallout_4),Richard is a dead newspaper salesman found west of Monsignor Plaza in 2287.,Richard,MaleEvenToned,,MaleRough,Human,Male,,825289,825287,YetAnotherModder,0C97C7,0C97C9
/wiki/Ricky_Dalton,Ricky Dalton is a Railroad informant operating in the Commonwealth in 2287.,Ricky Dalton,maleboston,,NPCMRickyDalton,Human,Male,,471604,469512,YetAnotherModder,072A08,73234
/wiki/Ron_Staples,Ron Staples is a bartender traveling the Commonwealth in 2287.,Ron Staples,MaleEvenToned,,MaleEvenToned,Human,Male,,1647447,1647446,YetAnotherModder,192356,192357
/wiki/Rory_Rigwell,Rory Rigwell is a dead person at the Irish Pride Industries shipyard in 2287.,Rory Rigwell,maleboston,,NPCMRoryRigwell,Human,Male,,1463563,274966,YetAnotherModder,43216,16550B
/wiki/Sarah_(Fallout_4),Sarah was the wife of Conrad Kellogg and mother of Mary.,Sarah,femaleboston,,MQ203MemoryB_SarahVoice,Human,Female,,871606,871605,YetAnotherModder,0D4CB5,0D4CB6
/wiki/Scutter,Scutter is a raider on one of Hyde Park's rooftops in 2287.,Scutter,MaleRaider01,,RaiderMale01,Human,Male,,589241,713048,YetAnotherModder,0AE158,08FDB9
/wiki/Skrap_Rat,Skrap Rat is a raider masquerading as a scavenger found in the Commonwealth during the BOS patrol vs raiders random encounter in 2287.,Skrap Rat,FemaleRough,,FemaleRough,Human,Female,,0,1742843,YetAnotherModder,1A97FB,0
/wiki/Smiling_Larry,Smiling Larry is a traveling merchant appearing in the Commonwealth in 2287.,Smiling Larry,MaleEvenToned,,MaleEvenToned,Human,Male,,193191,193190,YetAnotherModder,02F2A6,02F2A7
/wiki/Smiling_Kate,Smiling Kate is the leader of a small group of raiders working for Sinjin in the Commonwealth in 2287.,Smiling Kate,FemaleRaider01,,NPCFSmilingKate,Human,Female,,284404,284402,YetAnotherModder,0456F2,0456F4
/wiki/Sparta,Sparta is the leader of a group of raiders holed up inside the BADTFL regional office in 2287.,Sparta,FemaleRaider01,,RaiderFemale01,Human,Female,,713050,713023,YetAnotherModder,0AE13F,0AE15A
/wiki/Stevie_Buchanan,Stevie Buchanan is a raider in the Commonwealth in 2287.,Stevie Buchanan,MaleRaider01,,RaiderMale01,Human,Male,,0,1288527,YetAnotherModder,13A94F,0
/wiki/Sully_Mathis,Sully Mathis is a disguised raider boss scouting out locations north of Concord to claim for his gang in 2287.,Sully Mathis,MaleEvenToned,,MaleEvenToned,Human,Male,,1078257,1078268,YetAnotherModder,1073FC,1073F1
/wiki/Sully_Mathis,Sully Mathis is a disguised raider boss scouting out locations north of Concord to claim for his gang in 2287.,Sully Mathis,MaleEvenToned,,MaleEvenToned,Human,Male,,1079057,1079058,YetAnotherModder,107712,107711
/wiki/Tad,Tad is a deceased raider in the Commonwealth in 2287.,Tad,MaleBoston,,MaleBoston,Human,Male,,400137,1079730,YetAnotherModder,1079B2,061B09
/wiki/Tammy_Mac,Tammy Mac is a raider in the Commonwealth in 2287.,Tammy Mac,FemaleRaider01,,RaiderFemale01,Human,Female,,0,1288530,YetAnotherModder,13A952,0
/wiki/The_Bruiser,The Bruiser is a raider in the Commonwealth in 2287.,The Bruiser,MaleRaider01,,RaiderMale01,Human,Male,,0,1288533,YetAnotherModder,13A955,0
/wiki/The_Scribe,The Scribe is a randomly encountered merchant in the Commonwealth in 2287.,The Scribe,MaleOld,,MaleOld,Human,Male,,1103213,1103207,YetAnotherModder,10D567,10D56D
/wiki/Timothy_(Fallout_4),Timothy is a synth encountered in the Escaped Synth random encounter in the Commonwealth in 2287.,Timothy,MaleEvenToned,,MaleEvenToned,Synth,Male,,0,1742096,YetAnotherModder,1A9510,0
/wiki/Tower_Tom,Tower Tom is the leader of a gang of raiders at the Beantown Brewery in 2287.,Tower Tom,MaleRaider01,,RaiderMale01,Human,Male,,307392,307391,YetAnotherModder,04B0BF,04B0C0
/wiki/Trish_(Fallout_4),Trish is a trusted underling of Marowski who helps operate much of her employer's chem business.,Trish,femaleghoul,,NPCFGibson,Ghoul,Female,,261698,261697,YetAnotherModder,03FE41,03FE42
/wiki/Brian_Virgil,Dr.,Virgil,Virgil,,NPCMVirgil,SuperMutantRace,Male,,439557,439555,YetAnotherModder,06B503,06B505
/wiki/Brian_Virgil,Dr.,Virgil,MaleEvenToned,,NPCMVirgilHuman,Human,Male,,1477514,1477513,YetAnotherModder,168B89,168B8A
/wiki/X9-27,X9-27 is an Institute courser in the Commonwealth in 2287.,X9-27,institutecoursermale,,SynthGen3Male02,Synth,Male,,1112694,1112691,YetAnotherModder,10FA73,10FA76
/wiki/Wayne_Gorski,"Wayne Gorski is a ghoulified survivalist and self-taught bomb maker, now turned feral.",Wayne Gorski,MaleGhoul,,MaleGhoul,Feral ghoul,Male,,426436,2356201,YetAnotherModder,23F3E9,0681C4
/wiki/Ahab,Ahab is a heavily customized sentry bot owned by the Rust Devils in 2287.,Ahab,ironsides,,RobotSentryBot,Sentry bot,Male,,29989,69471,YetAnotherModder,010F5F,7525
/wiki/Ivey,"Ivey is the leader of the Rust Devils, a group of raiders in the Commonwealth in 2287.",Ivey,FemaleRaider01,,raiderfemale01,Human,Female,,947508,58265,YetAnotherModder,0,0
/wiki/Jezebel,Jezebel is a dismantled robobrain in the Fort Hagen hangar in 2287.,Jezebel's Voice,robotcompanionfemaleprocessed,,DLC01RobotRobobrain,Robobrain,Female,,66024,35535,YetAnotherModder,008ACF,0
/wiki/Mechanist_(Automatron),The Mechanist (real name Isabel Cruz) is a robotics expert staying in the Commonwealth in 2287.,Isabel Cruz,femaleboston,,DLC01NPCFMechanist,Human,Female,,2428,2226,YetAnotherModder,0008B2,00097C
/wiki/Sparks_(Automatron),Sparks is an eyebot serving as the Mechanist's assistant in the Mechanist's lair in 2287.,Sparks,robot_assaultron,,roboteyebot,Eyebot,Male,,7597,7596,YetAnotherModder,001DAC,001DAD
/wiki/Ada,Ada is a modified Assaultron living in the Commonwealth in 2287 and a possible companion of the Sole Survivor.,Ada,RobotCompanionFemaleDefault,,DLC01RobotCompanionFemaleDefault,Assaultron,Female,,65298,64858,YetAnotherModder,00FD5A,00FF12
/wiki/Hurtz,Hurtz is a modified Protectron located in the Commonwealth in 2287.,Hurtz,ironsides,,DLC01RobotCompanionBleepC,Protectron,Male,,65295,65294,YetAnotherModder,00FF0E,00FF0F
/wiki/Porter_(Automatron),Porter is a heavily modified robot located in the Commonwealth in 2287.,Porter,ironsides,,DLC01RobotCompanionBleepC,Modified robot,Male,,65411,65292,YetAnotherModder,00FF0C,00FF83
/wiki/Turing,Turing is a destroyed Mister Handy located in the Commonwealth in 2287.,Turing,robot_mrhandy,,DLC01RobotCompanionBleepA,Mister Handy,Male,,65291,65290,YetAnotherModder,00FF0A,00FF0B
/wiki/Aster_(Acadia),"Before 2287, Aster fled the Institute, feeling that anything else would be allowing herself to remain trapped and in constant fear.",Aster,femaleboston,,DLC03FemaleAster,Synth,Female,,21543,17982,YetAnotherModder,00463E,5427
/wiki/Chase_(Far_Harbor),Chase is a former courser who lives in Acadia in 2287.,Chase,femaleboston,,DLC03FemaleChase,Synth,Female,,21542,17978,YetAnotherModder,00463A,5426
/wiki/Cog,Cog is a synth merchant located in Acadia.,Cog,maleboston,,DLC03MaleCog,Synth,Male,,21544,17984,YetAnotherModder,4640,5428
/wiki/Cole_(Far_Harbor),"A recent arrival to Acadia, Cole claims that he would be dead were it not for Chase and DiMA, and is willing to do anything to repay their kindness.",Cole,maleboston,,DLC03MaleCole,Synth,Male,,137051,137050,YetAnotherModder,02175A,02175B
/wiki/Dejen,"A synth who escaped with the Railroad's help, Dejen witnessed their slaughter but managed to evade his pursuers and make his way down to Acadia.",Dejen,maleboston,,DLC03MaleDejen,Synth,Male,,21545,17983,YetAnotherModder,00463F,5429
/wiki/DiMA,DiMA is a modified synth on the Island in 2287.,DiMA,DiMA,,DLC03MaleDiMA,Synth,Male,,21541,17977,YetAnotherModder,4639,5425
/wiki/Faraday,Faraday is a synth and trusted assistant of DiMA living in Acadia in 2287.,Faraday,vaulttecscientist,,DLC03MaleFaraday,Synth,Male,,21546,17980,YetAnotherModder,00463C,00542A
/wiki/Tektus,High Confessor Tektus is the leader of the Children of Atom living in the Nucleus on the Island in 2287.,High Confessor Tektus,childrenofatommale02,,DLC03CoAMaleHighConfessorTektusSYNTH,Human,Male,,232070,135851,YetAnotherModder,0212AB,038A86
/wiki/Jule,Jule is a synth living in Acadia on the Island in 2287.,Jule,femaleboston,,DLC03FemaleJule,Synth,Female,,21547,17986,YetAnotherModder,4642,00542B
/wiki/Kasumi_Nakano,Kasumi Nakano is a runaway mechanic and technical expert taking refuge in Acadia in 2287.,Kasumi Nakano,Kasumi Nakano,,DLC03FemaleKasumiNakano,Humanorsynth,Female,,21548,16074,YetAnotherModder,003ECA,00542C
/wiki/Larsen_(Far_Harbor),Knight-Captain Larsen is a Brotherhood of Steel soldier serving under Elder Maxson in 2287.,Knight-Captain Larsen,malebos02,,DLC03MaleBoSLarsen,Human,Male,,198079,198076,YetAnotherModder,0305BC,0305BF
/wiki/Miranda_(Far_Harbor),"Miranda lived in the Commonwealth for some time before moving to Acadia, referring to it as ""back home"" in conversation.",Miranda,FemaleMariner,,DLC03FemaleMiranda,Synth,Female,,21549,17979,YetAnotherModder,00463B,00542D
/wiki/Naveen,"An escapee from the Institute, Naveen wandered the wasteland, scared, lost and alone.",Naveen,MaleMaineAccent,,DLC03MaleNaveen,Synth,Male,,21550,17985,YetAnotherModder,4641,00542E
/wiki/Allen_Lee,Allen Lee is the owner of the gun store in Far Harbor in 2287.,Allen Lee,MaleMaineAccent,,DLC03MaleAllenLee,Human,Male,,23706,23705,YetAnotherModder,005C99,005C9A
/wiki/Andre_Michaud,Andre Michaud is a resident of Far Harbor in 2287.,Andre Michaud,MaleMaineAccent,,DLC03MaleAndreMichaud,Human,Male,,23710,23709,YetAnotherModder,005C9D,005C9E
/wiki/Brooks,"Brooks, synth designation L7-92, is a synth living in Far Harbor who greets new arrivals on the Island in 2287.",Brooks,MaleMaineAccent,,DLC03MaleBrooks,Synth,Male,,23708,23707,YetAnotherModder,005C9B,005C9C
/wiki/Olympia_Avery,"Olympia Avery was born on the Island, but left it in the past for a prolonged period of time, only returning to Far Harbor 10 or 11 years ago.",Captain Avery,FemaleMariner,,DLC03FemaleCaptainAvery,Synth,Female,,23682,23680,YetAnotherModder,005C80,005C82
/wiki/Cassie_Dalton,Cassie Dalton is a resident of Far Harbor in 2287.,Cassie Dalton,FemaleMariner,,DLC03FemaleCassieDalton,Human,Female,,23702,23701,YetAnotherModder,005C95,005C96
/wiki/Jared_Gresham,Jared Gresham is a resident of Far Harbor in 2287.,Jared Gresham,MaleMaineAccent,,DLC03MaleMaineAccent,Human,Male,,276572,276571,YetAnotherModder,04385B,04385C
/wiki/Sandra_Lee,Sandra Lee is the sister of Allen Lee.,Sandra Lee,FemaleMariner,,DLC03FemaleSandraLee,Human,Female,,23700,23699,YetAnotherModder,005C93,005C94
/wiki/The_Mariner,"The Mariner is the shipwright, handyman and landowner of Far Harbor in 2287.",The Mariner,FemaleMariner,,DLC03FemaleMariner,Human,Female,,23698,23697,YetAnotherModder,005C91,005C92
/wiki/Small_Bertha,Bertha and her family were among those who had to flock to Far Harbor for safety following the Island once again becoming covered in the Fog.,Small Bertha,FemaleMariner,,DLC03FemaleBertha,Human,Female,,23684,23683,YetAnotherModder,005C83,005C84
/wiki/Teddy_Wright,Teddy Wright is a doctor living in Far Harbor in 2287.,Teddy Wright,MaleMaineAccent,,DLC03MaleTeddyWright,Human,Male,,23704,23703,YetAnotherModder,005C97,005C98
/wiki/Tony_(Far_Harbor),Tony is a male child living in Far Harbor in 2287.,Tony,MaleMaineAccent,,DLC03MaleTony,Human,Male,,23686,23685,YetAnotherModder,005C85,005C86
/wiki/Debby,Debby is a waitress at the Last Plank in Far Harbor in 2287.,Debby,FemaleMariner,,DLC03FemaleDebby,Human,Female,,23750,23746,YetAnotherModder,005CC2,005CC6
/wiki/Mitch_(Far_Harbor),Mitch is the bartender at the Last Plank in Far Harbor in 2287.,Mitch,MaleMaineAccent,,DLC03MaleMitch,Human,Male,,23712,23711,YetAnotherModder,005C9F,005CA0
/wiki/Old_Longfellow,Old Longfellow is a hunter and guide living out of a cabin near Far Harbor in 2287.,Old Longfellow,Longfellow,,DLC03MaleOldLongfellow,Human,Male,,83458,28251,YetAnotherModder,006E5B,14602
/wiki/Tink,Tink is a house cat owned by Debby who lives in the Last Plank in Far Harbor.,Tink,maleghoul,,crcat,House cat,Male,,35351,35350,YetAnotherModder,008A16,008A17
/wiki/Devin_(Far_Harbor),Brother Devin is a fasting devotee of the Church of the Children of Atom at the Nucleus in 2287.,Brother Devin,childrenofatommale01,,DLC03CoAMaleBrotherDevin,Human,Male,,17523,17519,YetAnotherModder,00446F,4473
/wiki/Kane_(Far_Harbor),Kane is the arms dealer of the Children of Atom at the Nucleus.,Brother Kane,childrenofatommale01,,DLC03CoAMaleBrotherKane,Human,Male,,17532,17521,YetAnotherModder,4471,00447C
/wiki/Brian_Richter,Grand Zealot Brian Richter is the leader of the zealots and enforcer of Children of Atom laws on the Island in 2287.,Grand Zealot Richter,childrenofatommale01,,DLC03CoAMaleGrandZealotRichter,Human,Male,,17565,17509,YetAnotherModder,4465,00449D
/wiki/Mai,Sister Mai is the general shopkeeper of the Children of Atom at the Nucleus in 2287.,Sister Mai,FemaleMariner,,DLC03CoAFemaleSisterMai,Human,Female,,17529,17517,YetAnotherModder,00446D,4479
/wiki/The_Archemist,Anna[1] (aka The Archemist) is the healer of the Children of Atom at The Nucleus in 2287.,The Archemist,FemaleMariner,,DLC03CoAFemaleArchemist,Human,Female,,17531,17515,YetAnotherModder,00446B,00447B
/wiki/Theil,"Zealot Theil is the second-in-command of the zealots, under Grand Zealot Richter, of the Nucleus in 2287.",Zealot Theil,FemaleMariner,,DLC03CoAFemaleZealotTheil,Human,Female,,17533,17513,YetAnotherModder,4469,00447D
/wiki/Ware,"Zealot Ware is a Child of Atom, living at their community in the Nucleus on the Island in 2287.",Zealot Ware,childrenofatommale02,,DLC03CoAMaleZealotWare,Human,Male,,17534,17511,YetAnotherModder,4467,00447E
/wiki/Tektus,High Confessor Tektus is the leader of the Children of Atom living in the Nucleus on the Island in 2287.,High Confessor Tektus,childrenofatommale02,,DLC03CoAMaleHighConfessorTektus,Human,Male,,17541,17508,YetAnotherModder,4464,4485
/wiki/Aubert,Sister Aubert is the caretaker of the Vessel of the Children of Atom at the Nucleus in 2287.,Sister Aubert,FemaleMariner,,DLC03CoAFemaleSisterAubert,Human,Female,,33483,33479,YetAnotherModder,0082C7,0082CB
/wiki/Bert_Riggs,"Doctor Bert Riggs is a scientist[2] and former lead developer for General Atomics International, now a robobrain in Vault 118 in 2287.",Bert Riggs,maleold,,DLC03MaleBertRiggs,Robobrain,Male,,132672,132655,YetAnotherModder,02062F,20640
/wiki/Ezra_Parker,"Ezra Parker is a con-artist and the owner and financier of the Cliff's Edge Hotel, now living as a Robobrain in Vault 118 in 2287.",Ezra Parker,ironsides,,DLC03MaleEzraParker,Robobrain,Male,,03??????,232237,YetAnotherModder,038B2D,??????
/wiki/Gilda_Broscoe,Gilda Broscoe is a robobrain in Vault 118 and a former Hollywood actress in the Fallout add-on Far Harbor.,Gilda Broscoe,robotcompanionfemaledefault,,DLC03FemaleGildaBroscoe,Robobrain,Female,,132677,132652,YetAnotherModder,02062C,20645
/wiki/Julianna_Riggs,Julianna Riggs was a robobrain in Vault 118 in 2287.,Julianna Riggs,robotcompanionfemaledefault,,DLC03FemaleJuliannaRiggs,Robobrain,Female,,132673,132654,YetAnotherModder,02062E,20641
/wiki/Keith_McKinney,Keith McKinney is a robobrain and former Hollywood actor living in Vault 118 in the Fallout add-on Far Harbor.,Keith McKinney,ironsides,,DLC03MaleKeithMcKinney,Robobrain,Male,,132676,132653,YetAnotherModder,02062D,20644
/wiki/Maxwell_(Far_Harbor),"Maxwell is the one who will let the Sole Survivor into the vault, hoping that they can solve the murder case.",Maxwell,robot_mrhandy,,RobotMrHandy,Mister Handy,Male,,211180,211182,YetAnotherModder,0338EE,0338EC
/wiki/Pearl_(Far_Harbor),Pearl is a modified Miss Nanny that works in the giftshop of Vault 118 in 2287.,Pearl,robotcompanionfemaledefault,,DLC03RobotPearl,ModifiedMiss Nanny,Female,,206090,206089,YetAnotherModder,32509,03250A
/wiki/Santiago_Avida,Santiago Avida is a robobrain in Vault 118 in 2287.,Santiago Avida,ironsides,,DLC03MaleSantiagoAvida,Robobrain,Male,,132675,132640,YetAnotherModder,20620,20643
/wiki/Scruffy,Scruffy is a house cat who lives in Vault 118 on the Island in 2287.,Scruffy,maleghoul,,CrCat,House cat,Male,,286368,286367,YetAnotherModder,045E9F,045EA0
/wiki/Spencer_Lords,Spencer Lords is a robobrain that exists in the void surrounding Vault 118 and can't be reached without the use of console commands.,Spencer Lords,ironsides,,DLC03MaleSpencerLords,Robobrain,Male,,211198,132656,YetAnotherModder,20630,0338FE
/wiki/Bilge,Bilge is the leader of a group of trappers that have set up camp in and around the MS Azalea.,Bilge,MaleRaider01,,maleraider01,Human,Male,,44915,188710,YetAnotherModder,2E+126,00AF73
/wiki/Boxer_(Far_Harbor),Boxer is tasked with looking into and possibly making an alliance between the Railroad and the synth refuge of Acadia located on the the Island.,Boxer,FemaleRough,,DLC03FemaleRRContact,Human,Female,,193535,132101,YetAnotherModder,20405,02F3FF
/wiki/Duke_(Far_Harbor),Duke is a dog found at Horizon Flight 1207 in 2287.,Duke,maleghoul,,CrRaiderDogVoice,Dog,Male,,309864,309863,YetAnotherModder,04BA67,04BA68
/wiki/Erickson,"Erickson, or Erikson, is a friendly super mutant on the Island.",Erickson,Supermutant,,DLC03SuperMutantErikson,Super mutant,Male,,116178,116177,YetAnotherModder,01C5D1,01C5D2
/wiki/Gracie_(Far_Harbor),Gracie is a mutant hound character found in Horizon Flight 1207 on the Island in 2287.,Gracie,femaleghoul,,crfevhoundvoice,Mutant hound,Female,,181858,181857,YetAnotherModder,02C661,02C662
/wiki/Mishka,Mishka is a wolf serving as a guard dog on the Island in 2287.,Mishka,femaleghoul,,DLC03CrWolfVoice,Wolf,Female,,181853,181852,YetAnotherModder,02C65C,02C65D
/wiki/Kenji_Nakano,Kenji Nakano is a fisherman living in the Nakano residence on the northeastern shore of the Commonwealth in 2287.,Kenji Nakano,malemaineaccent,,DLC03MaleMrNakano,Human,Male,,8715,8546,YetAnotherModder,2162,00220B
/wiki/Rei_Nakano,"Rei Nakano is the matriarch of the Nakano family, living in their residence on the northeastern shore of the Commonwealth in 2287.",Rei Nakano,FemaleMariner,,DLC03FemaleMrsNakano,Human,Female,,8719,8717,YetAnotherModder,00220D,00220F
/wiki/Malcolm_(Far_Harbor),Malcolm is a cannibalistic trapper living on the Island in 2287.,Malcolm,GangOperatorMale01,,DLC03TrapperMale01,Human,Male,,302265,302264,YetAnotherModder,049CB8,049CB9
/wiki/Douglas,Douglas is the leader of the Trappers at Brooke's Head Lighthouse in 2287.,Douglas,maleraider01,,maleraider01,Human,Male,,61038,163677,YetAnotherModder,027F5D,00EE6E
/wiki/Dottie,Dottie is a harborman at Emmet's Causeway in 2287.,Dottie,MaleMaineAccent,,DLC03MaleMaineAccent,Human,Male,,61719,61718,YetAnotherModder,00F116,00F117
