"﻿name,voice_model",bio,,bio_url,advanced_voice_model,skyrim_voice_folder,race,gender,species,ref_id,base_id,author,voice_accent,note
"Drelas,MaleElfHaughty",Drelas is a Dunmer mage who resides in his cottage in the mountains of northern Whiterun Hold.,,/wiki/Drelas,DunmerMaleHaughty,MaleElfHaughty,Dunmer,Male,Elf,0DFA75,0E76C9,,cs,Shawn - not started. Fixed voice model
"East Empire Dockworker,MaleBrute",He is an employee of the East Empire Company who works at the East Empire Company Warehouse in Solitude.,,/wiki/East_Empire_Dockworker,MaleBrute,MaleBrute,Nord,Male,Human,07E5EE,07E5EB,,en,Shawn - started
"Othora,FemaleCondescending",Othora lives in Morthal.,,FemaleCondescending,FemaleCondescending,Nord,Female,Human,8705CC,8705C9,Shawn,en,Custom voiced. Feel free to change the assigned voice model
"Relic,Gelebor",Relic is a Dwarven mechanical spider automaton residing in Blackreach.,,NordRadiant,therelicvoice,Beast,Neither,Beast,04AD2D,044B3B,Shawn,en,wiki paste for now
"Ridene,FemaleSultry","Ridene lives in Riften, where she works as a barmaid at the Ragged Flagon.",,ImperialFemaleSultry,FemaleSultry,Imperial,Female,Human,31996,31995,Shawn,pt,
"Rikka,FemaleArgonian",Rikka lives in Riften.,,ArgonianFemale,FemaleArgonian,Argonian,Female,Argonian,00EFD1,00EFC8,Shawn,tr,
"Rilja Stone-Hearth,Sofia",Rilja Stone-Hearth is a pawnbroker with a stall in the Bruma market.,,sofia,cyrfemalenord,Nord,Female,Human,06DF26,02DAFC,Shawn,en,Same VA as Sofia
"Rina,FemaleSultry","Rina lives in Solitude, the provincial capital city of Skyrim.",,BretonFemaleSultry,FemaleSultry,Breton,Female,Human,0319CA,0319C5,Shawn,fr,
"Rolf,MaleEvenToned",Rolf works as a ferryman.,,MaleEvenToned,MaleEvenToned,Nord,Male,Human,2D4C0A,2D4C09,Shawn,en,
"Roxelle,FemaleYoungEager",Roxelle is a young woman who works as a bard.,,BretonFemaleYoungEager,settefemaleuniqueroxelle,Breton,Female,Human,A6459F,A64599,Shawn,fr,"Custom voiced, feel free to change the assigned voice model"
"Saeliah,FemaleEvenToned",Saeliah works as a bard at the Retching Netch cornerclub in Raven Rock.,,ImperialFemaleEvenToned,FemaleEvenToned,Imperial,Female,Human,05963E,0400F9,Shawn,pt,
"Samanta,FemaleYoungEager","Samanta lives in Markarth, where she works as a barmaid at the Silver-Blood Inn.",,BretonFemaleYoungEager,FemaleYoungEager,Breton,Female,Human,03194C,0318D6,Shawn,fr,
"Sannlith,FemaleSultry","Sannlith, an Imperial woman, lives in Riften.",,ImperialFemaleSultry,FemaleSultry,Imperial,Female,Human,31993,31991,Shawn,pt,
"Shady Sam,MaleSlyCynical",Sam is a merchant living in Dawnstar.,,BretonMaleSlyCynical,Male Sly Cynical,Breton,Male,Human,0370FE,0370FB,Shawn,fr,
"Shaed,FemaleEvenToned",Shaed lives in Riften.,,RedguardFemaleEvenToned,FemaleEvenToned,Redguard,Female,Human,072BC0,072BBD,Shawn,ar,
"Sharli,FemaleSultry","Sharli lives in Markarth, where she works as a barmaid at the Silver-Blood Inn.",,BretonFemaleSultry,FemaleSultry,Breton,Female,Human,0319ED,0319EB,Shawn,fr,
"Shayla,FemaleYoungEager","Shayla lives in Kynesgrove, a small town south of the city of Windhelm.",,BretonFemaleYoungEager,FemaleYoungEager,Breton,Female,Human,31914,31913,Shawn,fr,
"Snow Elf Woman (replace with your custom name),FemaleSultry",She is a Snow Elf woman who died thousands of years ago.,,BretonFemaleSultry,FemaleSultry,Snow Elf,Female,Elf,859,807,Shawn,hu,Replace name with your custom name that the mod lets you choose via a text box popup
"Spirit Wolf,MaleSlyCynical",The Spirit Wolf can be found in Bleakcoast Ruins.,,DogMaleSpeech,crwolfvoice,Beast,Male,Beast,1B0827,1AE64E,Shawn,en,wiki paste for now
"Stephanie,Female Sultry","Stephanie lives in Winterhold, where she works as a barmaid at the Frozen Heart inn/tavern.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,0319C9,0319C3,Shawn,en,
"Suleen,FemaleDarkElf","Suleen lives in Solitude, the provincial capital city of Skyrim.",,AltmerFemale,FemaleDarkElf,Altmer,Female,Elf,31952,3180,Shawn,pl,
"Tamda,FemaleYoungEager","Tamda, a young Redguard woman, lives in Whiterun.",,RedguardFemaleYoungEager,FemaleYoungEager,Redguard,Female,Human,00CF12,00C3C0,Shawn,ar,
"Tatriana,FemaleYoungEager","Tatriana lives in Riften, where she works as a barmaid at the Ragged Flagon.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,31951,0318D3,Shawn,en,
"Teretia,FemaleSultry","Teretia, a Nord woman, lives in Dragon Bridge.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,31949,31800000000,Shawn,en,
"Thadar,MaleDunmer",Thadar lives in the Gray Quarter of Windhelm.,,DunmerMale,MaleDarkElf,Dunmer,Male,,D98,0F1D97,Shawn,cs,
"Thane Eirfa Four-Shoes,FemaleNord",Eirfa lives in Dawnstar with her husband Therron.,,NordFemale,mjb_mrslorenord,Nord,Female,Human,89009B,890DDC,Shawn,en,"Custom voiced, feel free to change the assigned voice model"
"Therron,Brynjolf",Therron lives in Dawnstar with his wife Eirfa.,,Brynjolf,mjb_ninjabreton,Breton,Male,Human,890029,890DDB,Shawn,fr,"Custom voiced, feel free to change the assigned voice model"
"Thraria,FemaleYoungEager","Thraria lives in Riften, where she works at Mistveil Keep, the jarl's palace.",,ImperialFemaleYoungEager,FemaleYoungEager,Imperial,Female,Human,0140D8,0140D6,Shawn,pt,
"Thurlan,MaleEvenToned",Thurlan lives in Markarth.,,RedguardMaleEvenToned,MaleEvenToned,Redguard,Male,Human,42438,42437,Shawn,ar,
"Traillus,MaleCommonerAccented",Traillus lives in the small town of Heljarchen.,,MaleCommonerAccented,MaleCommonerAccented,Nord,Male,Human,02EDA4,02EDA3,Shawn,en,
"Tulinn,MaleCommonerAccented","Tulinn, a Nord man, works as a carriage driver.",,MaleCommonerAccented,MaleCommonerAccented,Nord,Male,Human,0BBF90,0BBF8F,Shawn,en,
"Tuula,FemaleYoungEager","Tuula lives in Falkreath, where she works as a barmaid in the Dead Man's Drink inn/tavern.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,03194A,0318BE,Shawn,en,
"Valasca,FemaleYoungEager","Valasca lives in Winterhold, where she works as a barmaid at the Frozen Heart inn/tavern.",,BretonFemaleYoungEager,FemaleYoungEager,Breton,Female,Human,31959,31904,Shawn,fr,
"Valenor,MaleEvenToned",Valenor is a recruiter who finds combatants to fight in the pits.,,BosmerMaleEvenToned,valenorvoice,Bosmer,Male,Elf,175A55,175A52,Shawn,hu,wiki paste for now
"Vartheim,MaleNord","Vartheim is the uncle of Pelgurt, a skittish Nord found in the Candlehearth Hall tavern in Windhelm, who offers a reward for the return of a family heirloom (an elven sword).",,NordMale,,Nord,Male,Human,18A9C4,18A9BE,Shawn,en,not done
"Veresa Mentedius,FemaleSultry","Veresa Mentedius lives in the farming town of Rorikstead, on the western plains of Whiterun hold.",,ImperialFemaleSultry,mjb_mrslorehuman,Imperial,Female,Human,93063F,93063A,Shawn,pt,Custom voiced. Feel free to change the assigned voice model
"Veronica,FemaleYoungEager","Veronica lives in Windhelm and works as a barmaid at Candlehearth Hall, a popular inn/tavern near the front gate of the city.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,00CF14,00C3C2,Shawn,en,
"Viania,FemaleYoungEager",Viania works as a barmaid at the Frostfruit Inn in Rorikstead.,,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,31954,0318B8,Shawn,en,
"Violet,FemaleSultry",Violet lives in Whiterun.,,NordFemaleSultry,FemaleSultry,Nord,Female,Human,31955,03189D,Shawn,en,
"Weyna,FemaleSultry","Weyna lives in Riverwood, where she works as a barmaid at the Sleeping Giant Inn.",,ImperialFemaleSultry,FemaleSultry,Imperial,Female,Human,03198A,03198C,Shawn,pt,
"Wilhod,MaleCommonerAccented","Wilhod, a Nord man, works as a carriage driver.",,MaleCommonerAccented,MaleCommonerAccented,Nord,Male,Human,0BBF8E,0BBF8C,Shawn,en,
"Yanne,FemaleSultry",Yanne works as a barmaid at the Retching Netch cornerclub in Raven Rock.,,DunmerFemaleSultry,FemaleSultry,Dunmer,Female,Elf,05963F,0400F8,Shawn,cs,
"Among-the-Hist,MaleArgonian","Among-the-Hist is a member of the Order of the Virtuous Blood, which is based in the Imperial City in Cyrodiil.",,ArgonianMale,amongthehistvoice,Argonian,Male,Argonian,01A736,09A515,"Shawn, Deathbane",en,
"Inari,FemaleKhajiit","Inari, a Khajiit woman, is a simple farmer.",,KhajjitFemale,inarivoice,Khajiit,Female,Khajiit,1626C9,1626A9,"Shawn, Deathbane",cs,
"Iria,FemaleSultry","Iria lives in the city of Whiterun, where she works as a priestess of Kynareth.",,NordFemaleSultry,iriavoice,Nord,Female,Human,02629B,26298,"Shawn, Deathbane",en,
"Olivia Meronin,MirabelleErvine",Olivia Meronin is a scholarly mage.,,MirabelleErvine,oliviavoice,Imperial,Female,Human,036AD4,036AD1,"Shawn, Deathbane",pt,
"Zajhirra,FemaleKhajiit",Zajhirra is a Khajiit who is loyal to the Thalmor.,,KhajjitFemale,zjhirravoice,Khajiit,Female,Khajiit,119DA7,119D66,"Shawn, Deathbane",cs,
"Renae,FemaleYoungEager","""The wind whispers secrets through Skyrim's pines.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,,,SkyHorizon3,en,LLM - Done
"Abhay,FemaleSultry","I'm Abhay, a scout whose eyes once sought the horizon with hope.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Abigail,FemaleYoungEager","Abigail is the embodiment of Riverwood's spirit – youthful, vivacious, and a touch rebellious.",,AkaviriFemale,FemaleYoungEager,Breton,Female,Human,808,806,TomahawkJackson,fr,
"Abiona,FemaleSultry",Life's been a wild ride since that fire.,,Abiona,FemaleSultry,Redguard,Female,Human,,,TomahawkJackson,ar,
"Afrah,FemaleSultry","Once a formidable warrior known for her prowess at the Four Shields Tavern, Afrah's life is now a quiet battle within.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Agatha,FemaleSultry",Agatha's presence in Winterhold College's Arcanaeum is as chilling as the frost magic she weaves.,,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Ahraein,FemaleYoungEager","Name: Ahraein

I am Ahraein, a Nord woman who has forged her path in the world through strength and resilience.",,NordFemaleSultry,FemaleYoungEager,Nord,Female,Human,4E+019,003DE3,TomahawkJackson,en,
"Ai,FemaleSultry","Ai: In the dim corners of The Retching Netch in Solstheim, Ai, a once-celebrated warrior, now drowns her valor in mead.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,Unknown voice
"Akomi,FemaleSultry","Ah, the blend of Breton and Akaviri blood in me? It's like a dance of fire and ice.",,Akomi,FemaleSultry,Akaviri,Female,Human,816,800,TomahawkJackson,ja,
"Alexandra,FemaleYoungEager","A young mage who crossed paths with The Player at the College of Winterhold, Alexandra's 25 years weigh heavily upon her.",,RedguardFemaleYoungEager,FemaleYoungEager,Redguard,Female,Human,810,D80,TomahawkJackson,ar,
"Alexia,FemaleSultry","Shadows cling to Alexia like a second skin, as she moves with silent purpose through the halls of the Bards College in Solitude.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Algarve,FemaleSultry","Stealth, agility, that's my game.",,KhajjitFemale,FemaleSultry,Khajiit,Female,Khajiit,,,TomahawkJackson,cs,
"Alice,FemaleEvenToned","Name: Alice

I am a Nord woman, a skilled swordsman with long, dark brown-black hair and eyes that hold the depth of the fjords.",,NordFemaleSultry,FemaleEvenToned,Nord,Female,Human,01925E,19259,TomahawkJackson,en,
"Alice,FemaleSultry","In Markarth, Alice's elven grace belies her 85 years, appearing as a youth to human eyes.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,D81,TomahawkJackson,en,
"Alicia,FemaleYoungEager","Name: Alicia

I am Alicia, a Nord woman with a deep connection to the arcane arts.",,NordFemaleSultry,FemaleYoungEager,Nord,Female,Human,000D77,19283,TomahawkJackson,en,
"Alina,FemaleSultry",Alina's encounter with The Player at Jorrvaskr was but a fleeting moment of respite in her solitary journey.,,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Amaya,FemaleYoungEager","Amaya's visage is a haunting echo of the life she once knew, a stark reminder that even the cold heart of a Nord can fall prey to the night's embrace.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Anabella,FemaleSultry","Anabella's saga is one of a hero fallen from grace, her once-destined path to face Alduin shattered by distractions and a mysterious defeat.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Ania,FemaleSultry","Ania, a striking figure with the voice of a siren, carries within her the icy chill of Skyrim's most treacherous storms.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Anita,FemaleSultry","The chants of Anita echo through The Hag's Cure in Markarth, her monk's robes saturated with the scent of herbs and the stench of potions.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Anong,FemaleSultry","Name: Anong Nyr

I am Anong Nyr, a warrior whose spirit and body have been honed by the relentless winds and unyielding lands of Skyrim.",,AkaviriFemaleSultry,FemaleSultry,Akaviri,Female,Human,,,TomahawkJackson,ja,
"Antonella,FemaleSultry","In Raven Rock, Antonella is a remnant of a citizenry broken by constant ashfall and despair.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Ashtoreth,Serana",Ashtoreth was first summoned by a Necromancer long ago.,,,Ashtoreth,,Daedric,Female,Daedric,,,TomahawkJackson,en,Custom Voice
"Asuka,FemaleDarkElf",Asuka's presence in The Retching Netch is an enigma—her warrior's stance at odds with the casual drunkenness around her.,,NordFemaleSultry,FemaleDarkElf,Nord,Female,Human,5744,1200,TomahawkJackson,en,voice is right
"Aurora,FemaleSultry","Within the walls of Jorrvaskr, Aurora finds no solace, her 30 years heavy with unspoken sorrow.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,80B,D82,TomahawkJackson,en,
"Aya,FemaleSultry","In Windhelm's New Gnisis Cornerclub, Aya stands firm, a crusader whose heavy armor is a metaphor for the burdens she carries.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,847,,TomahawkJackson,en,
"Baldarich,FemaleSultry","At the Windpeak Inn, Dawnstar's chill seeps into Baldarich's bones, a barbarian whose roars in battle cannot drown out the silence of his heart.",,NordFemaleSultry,FemaleSultry,Nord,Male,Human,849,,TomahawkJackson,en,
"Bao Thao,FemaleSultry"," Name: Bao Thao Nyr

I am Bao Thao Nyr, a Redguard warrior who has learned to survive in the unforgiving world of Skyrim.",,AkaviriFemaleSultry,FemaleSultry,Akaviri,Female,Human,,,TomahawkJackson,ja,
"Barr,FemaleOrc","You met my sister and me at the Frozen Hearth in Winterhold, remember? Orcs, both of us, but I'm the one who's always asking, 'What's next?' My life's been a series of battles and adventures, all leading me to this ragtag group.",,Barr,FemaleOrc,Orsimer,Female,Elf,,,TomahawkJackson,ru,
"Bella,FemaleSultry",Bella's presence in Jorrvaskr is as steady as the stones of Whiterun.,,NordFemaleSultry,FemaleSultry,Nord,Female,Human,80C,D83,TomahawkJackson,en,
"Belle,FemaleYoungEager","In the shadowed corners of Windpeak Inn in Dawnstar, amidst murmurs of the sea and secrets of the snow, dwells Belle.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Belle,FemaleSultry","Name: Belle

I walk the lands of Skyrim as a mercenary, my half-Breton, half-Bosmer heritage making me a perpetual outsider.",,BosmerFemaleSultry,FemaleSultry,Bosmer,Female,Elf,,,TomahawkJackson,hu,
"Berenguela,FemaleSultry","In the shadows of Falkreath Jail, Berenguela strums her lute, the bard's melodies a veneer over a life of discord.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,00083A,,TomahawkJackson,en,
"Bernila,FemaleSultry","Name: Bernila Nyr

In the heart of Skyrim, amidst its frostbitten landscapes and ancient secrets, I tread lightly, a shadow among shadows.",,AkaviriFemaleSultry,FemaleSultry,Akaviri,Female,Human,,,TomahawkJackson,es,
"Bridget,FemaleYoungEager","She's a scrappy one, barely taller than a sword hilt and just as sharp.",,Bridget,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Brynhildr,FemaleCommander","Name: Brynhildr

I am a Nord woman, a Valkyrie, who has found solace in the art of war.",,NordFemaleSultry,FemaleCommander,Nord,Female,Human,0192A6,19299,TomahawkJackson,en,
"Byleth,FemaleSultry","In the Four Shields Tavern, Byleth's silhouette is that of a warrior at ease, yet her eyes betray a readiness to strike.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Candy,FemaleCondescending","Name: Candy

In the heart of Skyrim, amidst the towering pines and the whispering winds of Falkreath, I've carved out a life for myself that's as unexpected as it is fulfilling.",,BretonFemaleCondescending,FemaleCondescending,Breton,Female,Human,D6A,800,TomahawkJackson,fr,LLM - Done
"Cardan,FemaleYoungEager","At the exterior of Saarthal, Cardan stands, a battlemage/paladin, her armor a shrine to battles past, her spells an ode to the restless dead she has vowed to quiet.",,BretonFemaleYoungEager,FemaleYoungEager,Breton,Female,Human,,,TomahawkJackson,fr,
"Cassadora,FemaleSultry",High Hrothgar.,,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Cassia,FemaleSultry","Cassia's gaze is forever fixed beyond Dawnstar's shores, a ranger whose arrows seek the heart of an ever-elusive peace.",,RedguardFemaleSultry,FemaleSultry,Redguard,Female,Human,,,TomahawkJackson,ar,
"Cassie,FemaleYoungEager","Amidst the grand halls of Jorrvaskr, where the brave shield-siblings of the Companions exchange tales of valor, a new and bewildering narrative unfolds—that of a young woman spirited away from her world into the tapestries of Skyrim, her favorite escape made startlingly real.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Cecilia,FemaleYoungEager","Name: Cecilia

I am a diminutive Nord woman, standing at 160 centimeters and weighing a mere 50 kilograms.",,NordFemaleSultry,FemaleYoungEager,Nord,Female,Human,0012D0,000D63,TomahawkJackson,en,
"Cerri Steelfist,FemaleSultry","Cerri Steelfist's tale is one of steel, sweat, and unyielding resolve.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,Included in Masterstroke Wabbajack List
"Chantal,FemaleSultry","The corridors of Whiterun's Jarl's Quarters whisper with Chantal's incantations, her sorceress' hands weaving spells as intricate as the tapestries on the walls.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Chinatsu,FemaleSultry","In the Retching Netch, Chinatsu's presence is as unassuming as her magic is formidable.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,844,,TomahawkJackson,en,
"Ciara,FemaleYoungEager",Ciara's tale is woven with the somber threads of Skyrim’s tumultuous history.,,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Clarynthe,FemaleSultry",Clarynthe's encounters at the Hall of the dead are not with the living but with the memories of those passed.,,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Clodia,FemaleSultry","Clodia's blade in Tel Mithryn Steward's House is sharp, but not as sharp as the shards of her shattered past.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Clove,FemaleSultry","Once a Breton Spellsword, now something.",,Clove,FemaleSultry,Breton,Female,Human,,,TomahawkJackson,fr,
"Cola,FemaleYoungEager",Name's Cola.,,Cola,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Coralyn,FemaleYoungEager",Coralyn is a wood elf (Bosmer) that grew up in Valenwood and has traveled to Skyrim to escape her own people.,,Coralyn,cs_coralyn_voice,Bosmer,Female,Elf,,,TomahawkJackson,en,
"Cornelia,FemaleSultry","The Moorside Inn in Morthal is home to Cornelia, a conjurer whose fascination with the arcane veils a heart that has grown cold.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,839,,TomahawkJackson,en,
"Coryn,FemaleSultry",The walls of Bulwark Prison echo with Coryn's silent resolve.,,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Daena,FemaleYoungEager","Daena's essence is a melding of Nord resilience and elven grace, her appearance drawing the eye and her spirit captivating the heart.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Darshee,FemaleSultry","In Solitude, Darshée's nimble fingers find pockets with the same ease they once found comfort in the arms of a family now lost.",,RedguardFemaleSultry,FemaleSultry,Redguard,Female,Human,,,TomahawkJackson,ar,
"Debora,FemaleSultry","Debora, incarcerated within Bulwark Prison's cold walls, stands a barbarian in chains, yet unbound in spirit.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Desdemona,FemaleEvenToned","From Whiterun's streets, Desdemona's title of Witchblade is whispered like a curse.",,RedguardFemaleSultry,FemaleEvenToned,Redguard,Female,Human,002DD7,1200,TomahawkJackson,ar,
"Dhara,FemaleYoungEager","In the frigid expanse of Skyrim, where the cold not only bites the skin but also the soul, Dhara emerges as a figure both shaped and scarred by the land.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Dhona,FemaleSultry","Raven Rock's temple holds Dhona, a spellsword whose chants are as rhythmic as the waves crashing against the shore.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Dion,FemaleSultry","Dion, a striking figure with her black wings unfurled, commands attention upon entering Moorside Inn in Morthal.",,RedguardFemaleSultry,FemaleSultry,Redguard,Female,Human,,,TomahawkJackson,ar,
"Dominique,FemaleSultry","Dominique, a warrior of Kynesgrove, wields her two-handed sword as a painter wields a brush—each stroke a swath of color across the canvas of her enemies, her battles a grim masterpiece she cannot stop creating.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,12,00CCD0,TomahawkJackson,en,
"Donatella,FemaleYoungEager","Within the hallowed halls of Winterhold's College of Magic, Donatella moves like a shadow, her assassin's silence more telling than any spell.",,AltmerFemaleYoungEager,FemaleYoungEager,Altmer,Female,Elf,001DAA,00CCDA,TomahawkJackson,pl,
"Dread Girl,FemaleEvenToned","They call me 'Dread Girl,' and it suits me just fine.",,DreadGirl,FemaleEvenToned,Reachman,Female,Human,,,TomahawkJackson,fr,
"Eden,FemaleYoungEager","Eden, with her vivid eyes and hair that flows between silver and auburn, is a Nord whose lithe form belies her hardened survival instincts.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Eestla,FemaleSultry","Nightgate Inn is Eestla's refuge, a tank in armor as battered as her spirit.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,00083D,,TomahawkJackson,en,
"Eirwen,FemaleSultry","Name: Eirwen

In the heart of Skyrim's frigid expanse, within the ancient and revered halls of Winterhold's College, I stand as a testament to a bygone era.",,SnowElfFemaleSultry,FemaleSultry,Snow Elf,Female,Elf,,,TomahawkJackson,hu,
"Elinor,FemaleEvenToned","The Retching Netch's dark corners are Elinor's realm, a conjurer whose incantations are as bitter as the ale that flows less freely than the magic at her fingertips.",,NordFemaleEvenToned,FemaleEvenToned,Nord,Female,Human,009F40,01BC52,TomahawkJackson,en,
"Ellen,FemaleSultry"," In Solitude's Temple of Divines, Ellen stands as a testament to the elements she commands.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Elora,FemaleSultry","Name: Elora

From the moment I opened my eyes to the world of Skyrim, I knew I was destined for something more than the ordinary.",,Elora,FemaleSultry,Altmer,Female,Elf,,,TomahawkJackson,pl,
"Elrynn,FemaleSultry","Elrynn's place is at the Hall of the dead in Solitude, her solitude as palpable as the stone that surrounds her.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Elyse,FemaleYoungEager","Elyse's essence is woven from the crisp, biting air of Skyrim and the solitude of the long, meandering roads that cross it.",,NordFemaleYoungEager,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Erika,FemaleSultry","A simple woman from Ivarstead, Erika's life is a quiet testament to the unsung, where heroism lies in survival, not in swords.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Erisara Camal,FemaleElfHaughty","Name: Erisara Camal

I am Erisara Camal, an Altmer mage with a spirit too wild for the rigid structures of the Thalmor.",,,AltmerFemaleHaughty,FemaleElfHaughty,Altmer,Female,Elf,,,TomahawkJackson,pl,Done - LLM
"Errika,FemaleSultry","Within the Temple of Mara in Riften, Errika's prayers rise like the morning mist—whispered hopes for peace in a world of strife.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Ersilia,FemaleYoungEager","Ersilia, with her soft smile and bright eyes, could make you think she’s not known a day of sorrow, but that’s just the veneer.",,Ersilia,FemaleYoungEager,Nord,Female,Human,,,TomahawkJackson,en,
"Esme,FemaleSultry","Esme, with her lithe frame and keen eyes, is not your average maiden of the forest.",,BosmerFemaleSultry,FemaleSultry,Bosmer,Female,Human,,,TomahawkJackson,hu,
"Estella,FemaleSultry","Markarth's stone is as unyielding as Estella's will, her 34 years a testament to the endurance required to thrive in such a city.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,D84,TomahawkJackson,en,
"Ester,FemaleElfHaughty","In Windhelm, Ester swings her axe not for glory but as a requiem for the lover she lost to war.",,AltmerFemaleHaughty,FemaleElfHaughty,Altmer,Female,Elf,,,TomahawkJackson,pl,
"Fabia,FemaleSultry","Fabia of Winterhold is a warrior, her armor a shell not just for her body but for a spirit betrayed by comrades.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Fausta,FemaleSultry","A citizen of Bloodskal Barrow, Fausta's life is as harsh as the barren landscape she inhabits.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Fauvette,FemaleCommander","Fauvette, a Breton spellsword, stands as a beacon of change in an unyielding world.",,BretonFemaleCommander,FemaleCommander,Breton,Female,Human,,,TomahawkJackson,fr,
"Federica,FemaleEvenToned","Federica of Falkreath is a warrior who sees battle as a dance, her steps measured, her strikes a choreographed expression of a life spent in constant motion, never resting, always fighting—sometimes for others, sometimes against herself.",,NordFemaleEvenToned,FemaleEvenToned,Nord,Female,Human,2307,1842,TomahawkJackson,en,
"Felicia,FemaleCondescending","From Whiterun, Felicia is a ranger whose arrows whisper death from the shadows.",,NordFemaleCondescending,FemaleCondescending,Nord,Female,Human,00CCF3,00CCF6,TomahawkJackson,en,
"Ferwen,FemaleYoungEager","Yes, I'm Ferwen, the young archer from Kynesgrove.",,Ferwen,FemaleYoungEager,Bosmer,Female,Elf,000F49,326,TomahawkJackson,hu,
"Fiammetta,FemaleSultry","Fiammetta, a mage of the Shaman's Hut, weaves spells as one weaves tales—each incantation a narrative of power, each gesture a verse in the epic of her life, where magic is her voice, and the world her audience, forced to listen.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
"Figga,FemaleSultry","Name: Figga

I am Figga, an Imperial through and through, standing tall at 178cm and weighing a solid 80kg.",,ImperialFemaleSultry,FemaleSultry,Imperial,Female,Human,,,TomahawkJackson,pt,
"Florence,FemaleSultry","The marshes of Morthal are home to Florence, a ranger whose silence is as pervasive as the mists that shroud her movements.",,NordFemaleSultry,FemaleSultry,Nord,Female,Human,,,TomahawkJackson,en,
